Gamma,chi,psi1,psi3,alfa,taylor1,taylor2,taylor,kappa
0.065005254069833457,-1.4715498015738466,0.49702357283450349,0.18565209227292051,0.30675232427915133,1.4574922150660585,0.23241146387509976,0.6426390274823689,0.80752924393874703
0.17984922226287137,-1.2945063570177158,0.21465265839880143,0.41171762081678998,0.43646165055845576,1.1527303184198001,0.28209952073455763,0.56568180827097936,0.72129566305762516
0.16173469072022983,-1.2770913195107547,0.41138180008609682,0.44217265710149434,0.22977205985478749,1.3197012535303423,0.21046018358005608,0.54810317841441136,0.61328617001845975
0.14935894947050787,-1.4501154186362566,0.40141701010908515,0.27327732973417612,0.45796735038160941,1.3494381882048909,0.3799816265025705,0.82098911494500881,0.6545504580848176
0.091711176432163907,-1.2589963308478087,0.38206492661975855,0.3078278432159588,0.2536914214493885,1.2601418859988309,0.044652967567779048,0.73014042350963371,0.83121533118427804
0.20891620344991874,-1.3570440394570642,0.48579847451252478,0.28984916020903501,0.14985156687521534,1.0322808546698516,0.15883171146522487,0.593579373614882,0.52402926406096273
0.23935459991089758,-1.469975443920676,0.24640669995551692,0.11315741617520081,0.19991759251258939,1.1311393270726078,0.20192609490075933,0.71141838293365667,0.53797920870631388
0.1656874475972695,-1.4178642271311215,0.30518575437914036,0.39116521619644062,0.46883934331032717,1.1458764530996688,0.085583870993962058,0.82669787451883492,0.75513236614528645
0.19206834573873338,-1.3828907450971719,0.41323149563220263,0.49188430539860306,0.49568338286743552,1.484434306830245,0.32616460679947612,0.74816291436715965,0.622593087092984
0.10274040336049785,-1.3632141808324185,0.39328347914903361,0.38983566407754755,0.25341502256358983,1.292100050173179,0.2271461085789738,0.71487415334756044,0.81703635269263142
0.054827463373741357,-1.2920010774799295,0.18172282544914903,0.49451494590149159,0.36586638714146547,1.2911653994892316,0.48959246219032382,0.85993802319451906,0.79677792714143714
0.066962107572145463,-1.4440265508894747,0.12451532399591847,0.40142346508846072,0.14069148007694021,1.2885793384722579,0.48548213830677217,0.76474105147383331,0.87573865655730654
0.10045063662361325,-1.3358953493634296,0.31912600877888675,0.45989846315144034,0.48503949956803971,1.1092763279318856,0.24955105206209877,0.55862542321351261,0.5083015666203734
0.058071464682044487,-1.4225247501380258,0.34227525566264516,0.13378468264071736,0.19622913577883058,1.0925712396451042,0.029004413278766582,0.8589215706718647,0.68110381981809831
0.2420779307651586,-1.4682464171152307,0.44177144750772979,0.16445334711768,0.32332742991782615,1.0012963202612275,0.35545064017824707,0.69031813125616948,0.94294078229890399
0.063032496910494437,-1.4166747478952124,0.35739660230054826,0.12998851462367084,0.2271903638580052,1.2138545108514158,0.30731985743651824,0.54751861408381419,0.72261619504977059
0.20221214753440547,-1.4713634002124194,0.1231853755571797,0.17983346939419714,0.42960047131964429,1.175274125099816,0.1818909877301593,0.61103907907794119,0.74125608393628939
0.21576244315412779,-1.394382069858368,0.17311190054370351,0.3175361982646821,0.11918974249926932,1.0839093025821496,0.070638125361302997,0.78344497780144162,0.85345780767062318
0.10810892962848878,-1.39593371162928,0.33647948258049398,0.11702763074776322,0.3429015501541044,1.0847280700937316,0.10360254507987561,0.70596691546540091,0.93794760878001049
0.18017607059422819,-1.4598865522617317,0.34907986320896012,0.17018216605102704,0.42630913869870934,1.1800477898214157,0.19957139749855754,0.83213083606967231,0.62121112206289952
0.20637442464138978,-1.391661247275283,0.47229913712624227,0.26682722665074821,0.3928095458078954,1.3262871927560205,0.45345998201630228,0.50534189627591442,0.94190488601500899
0.19467308338096406,-1.3749430186634952,0.13717454083184838,0.26509886944116645,0.28683372454682854,1.1029483861134544,0.05644786033944782,0.62205164008435943,0.79082541822764474
0.15982875965440657,-1.4717680540278302,0.15423544723836341,0.38894228133485786,0.29249701499624725,1.224377780729516,0.11440710532253479,0.62464620917249114,0.7792780885528432
0.12160878448603442,-1.4279379991741856,0.23212422295922663,0.16755369447023519,0.12356826900463172,1.3794661902860761,0.30603089266615802,0.66945409416097434,0.78579844486011297
0.090452560707691795,-1.4631436746383599,0.46253383709049478,0.21941706032256747,0.23403858754714357,1.4273010142281457,0.19225362588439687,0.74077084939949789,0.65905235307720389
0.17161364091794579,-1.3321356527521064,0.21354802734928313,0.44031108605889058,0.48035787917397144,1.3866729724228894,0.28416444041703631,0.79937414140456009,0.849185917401862
0.22422159225081328,-1.3154604228055549,0.47860698731034623,0.4024845472444295,0.39012432081862591,1.1251673976271745,0.16485096500202789,0.77919395268567149,0.66379527820675754
0.10887734525300911,-1.2721277851044333,0.42605502873674317,0.25913735516571668,0.11581246782929024,1.0022317193218897,0.36879415176167818,0.85445770540895494,0.8620290177101998
0.076265829332873292,-1.4302062951186023,0.28954029909460088,0.19618125833867961,0.10197716171131072,1.3597536326641138,0.48567029119453597,0.78533830064819288,0.83193186842539601
0.23420262282304044,-1.4523412479432045,0.41939980048199255,0.36320010751436904,0.41894739681156146,1.0269528886001107,0.23602368031040513,0.65088572847660497,0.62070876236744621
0.06326989858498816,-1.4572899557510346,0.14671107907051825,0.35081682617333521,0.17201952154587336,1.4674596338997126,0.42899169123989017,0.76829815866072615,0.93126132833257724
0.22615309107570042,-1.4106326163771967,0.18450393167284165,0.3531852105478509,0.49857955513430496,1.4678681442572239,0.07486766454768469,0.89168204754066238,0.54569902939002402
0.084257686685509703,-1.3789469192944179,0.4284630217329618,0.1305846966022014,0.13016006106755021,1.176596767073228,0.40237838168114853,0.8104519146571656,0.8549762845481732
0.14876602400184635,-1.354750790110715,0.1226878566826925,0.27038774148277744,0.31016253918025949,1.4166833210239687,0.15442910674484109,0.68397968175889445,0.62627875265571209
0.14187290363931632,-1.3354733459594366,0.17599233691351091,0.22966433648766693,0.38667170705241161,1.3192319637733141,0.3410669206132908,0.56444156021416225,0.88565739811393118
0.075539692266535466,-1.4004042062234308,0.14884952992926673,0.10120909071090174,0.44793466214290678,1.4453215736292953,0.11233088462368962,0.93112752037251845,0.60061315947059124
0.22504205355628115,-1.4849887106074806,0.30731805990276367,0.33985038697231496,0.19799539306632852,1.0798044046119664,0.40679936298518565,0.6071009603593025,0.71601812231096573
0.10449942968077122,-1.3906894819389506,0.39297794709860168,0.42596606826808769,0.24966982029710594,1.2276336543368296,0.44086617512853615,0.84999971357216664,0.57613407373827985
0.19829243371738259,-1.2579277971874177,0.34431311714369606,0.10630872233925984,0.2106834740777046,1.0165595519010118,0.13546263907249689,0.80139788547872604,0.76965653075063567
0.1118385061041548,-1.3020245455763066,0.15088798067858622,0.30252862307540274,0.40656630101212887,1.3678363351929632,0.077959947734529564,0.64090685152727855,0.56872107202117772
0.13323677010677115,-1.323535076790737,0.43590668601147498,0.12398014756801125,0.25009224968581967,1.4729622229517723,0.34373511085780722,0.55798942397781515,0.91241574965403616
0.087215891371887164,-1.3430125722358288,0.26994478207536754,0.23795675582518216,0.19723363407973202,1.2556556114867004,0.013612610737811356,0.74004365929178029,0.57427209302184234
0.13404156459424993,-1.38203577081988,0.40211832624723354,0.38283525893807413,0.2240213269748301,1.2428779014944027,0.3052534363887679,0.51648429484066249,0.78317643932461523
0.059463899646631943,-1.3862442997499422,0.3309997613666259,0.46525619364005444,0.40618561297487232,1.3843903803700841,0.010744734897139958,0.90789638026363351,0.68528570936202771
0.19048151131133179,-1.2505344606509148,0.35949726962111217,0.13641995315352901,0.48689436573688794,1.1133021146406052,0.46207810132401012,0.85363320052905478,0.51813236168307109
0.20866326343323288,-1.4691702815515431,0.31142164986704313,0.48165344782724173,0.34679552319720031,1.0181908049076644,0.10166049071247513,0.76374020764467454,0.74088627050217348
0.1583383181561846,-1.4785502732744114,0.15051909311609848,0.26172107811679901,0.17281784514535553,1.0414780553440415,0.15783204760338973,0.80239273825651858,0.6135687001400526
0.24447445250119565,-1.3014197699014698,0.41026340997594979,0.46137421428603942,0.45976521819508986,1.166052573121682,0.27683031509223521,0.80618356518656098,0.84703256305509433
0.060081177677556337,-1.2995234768256669,0.44932911084529004,0.16568142105429454,0.21519682944512841,1.442949921236226,0.00063989376601027972,0.63294457604170762,0.86827452579221842
0.21219566386571109,-1.3952195548129718,0.48374069420979182,0.36940655818132329,0.29979432748059553,1.3388596855984367,0.17791562364900937,0.56660175137146496,0.87600093089819198
0.1530088854126011,-1.4142312212767165,0.43743042708257862,0.46345640230722196,0.2732430507550756,1.1580370518527447,0.3504179170803749,0.7645378272428166,0.66860704449351704
0.1901540398949611,-1.4234429835663345,0.11643784067714172,0.15399247490301771,0.14934836773516605,1.1287072761515839,0.12267045712610809,0.71413179336927857,0.80708111610560185
0.17074853895850256,-1.3043914776818073,0.27839736937500215,0.12212327631527563,0.14385550391103707,1.1919420360866044,0.48280421524980349,0.90725958963427111,0.89382429758608717
0.13996301844069434,-1.4610865642194584,0.13968152464887165,0.31641508970349191,0.45077761257459492,1.2305798673181032,0.27784111111753412,0.81260986584583872,0.69488295618012452
0.068328736200137935,-1.2839132278299592,0.29121476071006541,0.12934976656976871,0.44501990815752701,1.1489248694621694,0.48874055194597488,0.76004770124490129,0.57165764204573366
0.16005215333442874,-1.3438859598650617,0.40687852379093181,0.18548890109953792,0.41140426763328319,1.4114712667950056,0.1988327398007402,0.51058025144331876,0.57343005499069244
0.17813051799154783,-1.4956222760570923,0.37743934097718135,0.35163424663336429,0.35700767801640165,1.3056902935472869,0.15847123201067206,0.59754481304671359,0.50916870944298886
0.24298788351303441,-1.4913594912215187,0.47255551562225528,0.12781791277410115,0.25906769629324067,1.2119051566971843,0.26709198490712227,0.58392328294340767,0.8374589519433544
0.087083171114244115,-1.3875053529642953,0.44472288050910469,0.21521392105564194,0.3780542481584398,1.0690506266594066,0.12557106075068589,0.93269739454319534,0.84217708818269132
0.19449692058431783,-1.3817097184821188,0.45382300366249539,0.47904384359127439,0.16101624720984581,1.4819921539567253,0.0042952572330096708,0.91551974587445795,0.60204134079304472
0.12008747827017699,-1.3530271300160051,0.19902959213948304,0.2998543779142433,0.41576506355983434,1.2980742642367544,0.26345725610863086,0.52357273918967884,0.65680566466059886
0.18226288462890944,-1.2515040412668639,0.40470121214897725,0.12191174886696043,0.27277702173965068,1.0779651946846351,0.17394021603677931,0.56426612930065378,0.57842872019762692
0.20701038378954811,-1.361775910818122,0.37205105302134922,0.16345269225264628,0.31732941719434804,1.3134072382267243,0.049016046500155459,0.63946387979191777,0.84361615389882627
0.077814991532461103,-1.4483823447385737,0.17748171332028156,0.44815192571408458,0.11495995233720367,1.2071182159685578,0.30591508319723593,0.82322959550137753,0.90120867989157971
0.18312595073880483,-1.499710524886404,0.14867157119984686,0.19704959052287285,0.24889141745398391,1.322173498770445,0.42407390789354926,0.87416378885007207,0.70380935179964088
0.076636231679132083,-1.3847221402594556,0.33525416022662835,0.14298518563918761,0.11377189504251789,1.1190682572584161,0.18684620943904295,0.57183995101471941,0.89190545327391058
0.07900797117952521,-1.2882591964805072,0.343202839619969,0.13727616458051817,0.43440936393453145,1.4069897306789514,0.34011695721332313,0.78058333246862865,0.51132604428183881
0.24541635639638359,-1.2677502231625053,0.29318905185191957,0.23236106295073666,0.48175797168959245,1.0342313583581366,0.12684577288506965,0.80376065641250327,0.75426735306383441
0.24483346071855161,-1.3011331522648422,0.48938285150877936,0.15466457456169663,0.48585661929854995,1.4281769834589197,0.37924475523708023,0.74323890998790665,0.51993376535116231
0.2148465204704611,-1.3474026652932152,0.19524966938719512,0.43077020766434027,0.42095019761324048,1.3092866798063072,0.29401004040996059,0.58852281834027109,0.59731741632176039
0.13246949022678178,-1.2949683572767001,0.25112550858767335,0.40763843864376903,0.26320592528162867,1.1296962316530175,0.48019555196215891,0.52309885431779757,0.75937567090799751
0.24636187196650522,-1.341999111468176,0.12042562366713974,0.2030327824034697,0.13803142353012982,1.292504116260865,0.43768679743113764,0.89870680715000484,0.85522022576534729
0.052216727124291054,-1.4187577142458623,0.42224232243778603,0.11246803580113915,0.1894936837126488,1.2758762240896091,0.35054614456355621,0.67672038572257975,0.72044942524566991
0.16287370689110442,-1.254923867987054,0.33953494693884517,0.42116114378832104,0.21537725895824056,1.2568393599202978,0.040078446749673327,0.76750003998581007,0.76216441481697006
0.052880405358734422,-1.4240595832531118,0.17780925294542113,0.24789995975125667,0.27537754039214069,1.0944391989785631,0.3762504710705053,0.9496833979518351,0.68676000597875797
0.16658762225562798,-1.252124977644218,0.18403707102880099,0.45157443255804974,0.27783787852784325,1.0382191787866193,0.41525379820157748,0.79589944015036562,0.72382547720513235
0.19087156219445445,-1.4918983419502057,0.2679061690644432,0.22948856711375232,0.23811727136610672,1.2917056540316563,0.18003397370198757,0.76337029298295567,0.90944232615456055
0.11760429843855708,-1.4735230057574795,0.1302954843281609,0.16040926420689239,0.43276326371232832,1.2708438330391225,0.38205137598301303,0.82802348316316232,0.81267208541763936
0.21425658850155627,-1.2696263584507905,0.27650458852551296,0.27278927153170091,0.40450659017121315,1.0257176580189036,0.083511546233367082,0.54841161974409969,0.91844097736445263
0.11506371842927739,-1.3566083010777652,0.23069670704441597,0.40037887708564657,0.34195606618529983,1.4955192148368446,0.24491007461541367,0.73073010400612792,0.64830215161563087
0.15786539099838987,-1.3601258429769694,0.31798117906874596,0.1416781566435765,0.11263768243611182,1.4421217369709711,0.1443196537126476,0.86207331299801537,0.80782877959575661
0.13006519164282879,-1.3893090638326069,0.38347025394588974,0.48100509873262598,0.44897998681179196,1.1674406864468716,0.26560463515992722,0.69411465764151059,0.58295576048806885
0.16492609622959775,-1.3539174466413251,0.31983288884522543,0.31908219530889448,0.31474705532791092,1.0286988275952682,0.027060853087544703,0.91331343512895036,0.81991574359330122
0.060894033975270004,-1.490072571404623,0.336982061669577,0.16504720715856422,0.14506345673432899,1.0441690514172401,0.37767917432954162,0.50543084086332535,0.59849282166296702
0.16220040842962175,-1.4868513418370142,0.1944298354365997,0.42170014470003436,0.32902861178588816,1.0550068258491874,0.21140970482264421,0.52172575779491093,0.58749725395470009
0.16350466829189436,-1.4668464884331129,0.35717915318050086,0.19086267025404416,0.18658473412512766,1.1426711244824079,0.32787048540135522,0.57361280466226894,0.88270346119826049
0.089909678757025158,-1.4341619987028169,0.37713209426974459,0.26578004692531954,0.42838226928716627,1.0756789580208297,0.0063441567035475615,0.80914903621100187,0.66989344328025369
0.14203767318926358,-1.4068501483724209,0.17978365350091852,0.25942424404602971,0.41508863947493368,1.2903049541438225,0.43464835214820885,0.80664611084979976,0.65071036950432293
0.20061779348440884,-1.4646828201098616,0.24989232149825913,0.12522234651918707,0.43193721755900716,1.095483538164143,0.10899157320887261,0.7405326074325953,0.69297390683236149
0.13968589579076471,-1.2557041176073118,0.15676601015921277,0.45742400862655175,0.15523761862635949,1.0028166013325717,0.15093813969340297,0.7330343157413467,0.70986355126426204
0.17780112360136863,-1.3605089605452281,0.24017264703765417,0.10963123636623538,0.44586654608216969,1.4627702677222167,0.14188460301599848,0.82531681372211219,0.8773602514553609
0.13437002604737242,-1.361614073020128,0.32954085331214367,0.17599324847403128,0.28667277402689961,1.1679730570866487,0.0068687322381834033,0.64289187981974649,0.59952949403085254
0.15761720175386865,-1.3127851136973812,0.36286360811332896,0.30894196022339671,0.11683069373639589,1.1232197628537099,0.011537142704769411,0.55844999660833439,0.92160052186582275
0.15556363308080126,-1.3524635434799552,0.26166157770334508,0.22610180840661656,0.34768639710154392,1.1906638503044544,0.1698766964461029,0.77868668810806474,0.88926480934464802
0.21398078069929916,-1.3911833859276157,0.43235988255436131,0.25321143837326981,0.16070458137255425,1.0037859545132544,0.29987516541750553,0.67859986815875684,0.8914433193537763
0.14958185503843818,-1.4153693555718652,0.19564419842567038,0.43378452426239011,0.26766496484111085,1.2340875727398708,0.14330481995303154,0.86434363795268787,0.5141241864055327
0.12396191484527569,-1.314511259458637,0.48754538577417161,0.38036335336678762,0.4434237518703229,1.2462036593395009,0.45890039966613805,0.71918130323479068,0.62922097888903783
0.15172529996792322,-1.2740555215462117,0.11442412870927969,0.26918532828015318,0.42787848534841566,1.3115720472437293,0.22201421495718016,0.72903130555719409,0.53095242401474818
0.16693581306905905,-1.3767547436306473,0.12778210003124352,0.28157408281700519,0.19284090097153653,1.4614444319556517,0.33242701813161391,0.5351658344357999,0.81063239969314127
0.14406099192347011,-1.4297791164339604,0.46429298559972898,0.26729158657591845,0.17952014552811479,1.4017753401318045,0.02602134947761706,0.56622636539199822,0.71172978355560179
0.18371314953479512,-1.2626554201612723,0.44359401831627354,0.40846223019030636,0.36805302809061768,1.2536219364253418,0.042790953605394089,0.71908985249999335,0.88773707218142794
0.088929587795228471,-1.4844020506641356,0.34197904025308473,0.14159020725083957,0.18568085932884751,1.0501872712089901,0.24892132421057678,0.75888149011869377,0.8189564473113875
0.12158150425181435,-1.2634431580948571,0.41647798880280418,0.19989504513940262,0.30446096738138834,1.0437066498955925,0.16764974721831019,0.85532401845475192,0.94889197571432005
0.21610723095272993,-1.3604255153785678,0.36560749579551211,0.31228815823220912,0.32410208798664797,1.4876077671469981,0.44967016127194964,0.73091596589079866,0.8031404106445823
0.10405874175345514,-1.3485968720914143,0.31441043671520597,0.26774767897996005,0.4833882311814125,1.0905049257024209,0.32873291134022981,0.93576727958621864,0.929226135188432
0.21779791158637313,-1.4934021454650377,0.30918780906031629,0.13494170296751815,0.33716254675153723,1.0545891904405009,0.20884916167949091,0.89040354952432121,0.64120184584426998
0.11164295942160828,-1.4964739712925004,0.19338376343018876,0.45497184780239441,0.41662463923154913,1.432260021646345,0.362310430112537,0.73198849088654538,0.72983258812567831
0.16242000560793227,-1.32501616934831,0.29502404831743856,0.19951162228664016,0.23023461080502305,1.0620882882935245,0.15047813401836765,0.86251437981403534,0.82518983203467067
0.056250157299793338,-1.3987879060063801,0.10252880684951431,0.25474451361283057,0.17456880341425304,1.4372533298191161,0.20455583852396966,0.88197791603693421,0.6865927201636578
0.17501588861966116,-1.3817941226175445,0.32392447731604868,0.31327862091711756,0.30438788723519117,1.1013382307511275,0.44749835360771151,0.83073508717431865,0.89195504175151386
0.21556323697026042,-1.3935006912020813,0.3242185003288629,0.24851380866734649,0.35589333700849946,1.2141026315021928,0.42700700893648319,0.53662666732124098,0.57107967406166427
0.1726669170618314,-1.2511992936002638,0.25704740089510936,0.18295591832731417,0.38722336404780011,1.0609712347270912,0.31135028790552116,0.73982545863632942,0.79761608902854686
0.09262172635999516,-1.4876116002143918,0.39014768234736141,0.26830824088075816,0.35866302538295403,1.0347947048049482,0.47902342738122555,0.88362164178246294,0.75087176514128307
0.11980500332539229,-1.4558265072049736,0.20301902996497856,0.26479796807775136,0.16515580992589926,1.3331819144505073,0.17243323299687796,0.70709991876182154,0.88039706204001034
0.10962679263667877,-1.2526414019807073,0.33002682830404445,0.35665619659751779,0.4721811483075754,1.2472622827978745,0.29637724601175042,0.51346642598458336,0.57489079741451887
0.14045648486854795,-1.4307678066625815,0.24235747096711863,0.39357899133172281,0.3882955961746446,1.0724401575469338,0.37455693933140027,0.86944927859603038,0.51087856023313738
0.12067392670839633,-1.3836341821832596,0.17815787575701189,0.39863304596795224,0.47269080776314532,1.2018657661998198,0.043698052223207773,0.85274873861122313,0.86803364199753863
0.17959811465678849,-1.2804996725851201,0.45552966526121996,0.28615121955853268,0.23062580315334025,1.3438024520234366,0.38718216894479585,0.73763583403329092,0.70477568427153758
0.21403530694352096,-1.2604550040654645,0.19219729185886372,0.44110752375739992,0.11226857245089945,1.4686554887539864,0.19795705355669296,0.68701483275144504,0.86356511524829926
0.12854555569650558,-1.4017270162205877,0.36532328673665182,0.34765679186031029,0.29602563317159813,1.1971719240876251,0.33416050615597231,0.90141277611512072,0.61261579084085427
0.17254376203629046,-1.4137824523348568,0.28661021837198219,0.45051010327112417,0.36078465436153684,1.3346505199301908,0.44261033882570944,0.92098300333576255,0.66268020039819842
0.19363489944960616,-1.3976134204980859,0.10222059514447975,0.41059982041804977,0.29828398802024525,1.3371687559937113,0.25418587544681287,0.73403819915313917,0.56332097035452677
0.19788921583447378,-1.4401375040927147,0.15928492418556711,0.10764214121201172,0.48205311447082755,1.3646684141358982,0.40054347503232979,0.77074877420054655,0.70646190404831666
0.18162586502164019,-1.2799423360556308,0.39156181177822558,0.13148922800962393,0.31594635842894248,1.2988074732863695,0.44699724292201076,0.78411595370772447,0.52104261774528038
0.18458109270594969,-1.2979344495619829,0.30934964025415279,0.47551210796646026,0.14180374753513147,1.0902459634644885,0.31785519229728537,0.86856362140002386,0.819391984753991
0.090116987511705104,-1.4971492937574316,0.39619634819563221,0.33659039287785575,0.34879418337795354,1.3640589155813294,0.39594384299032842,0.84781272206321989,0.67274807223515087
0.22885260224307125,-1.2583377784521295,0.26028746067572772,0.25581512765476339,0.24327932287561443,1.2326111107947153,0.0045728947545466154,0.64333946403281428,0.80389906149728385
0.061173468292323292,-1.46553350265668,0.4147414476768978,0.18851016225828135,0.47342699561433776,1.3269361362677494,0.38985534486056461,0.5722468786906505,0.78116208544607324
0.22376122779592433,-1.3088984166171547,0.29331764809717981,0.45605686524496136,0.36139304045890519,1.1158694599363534,0.3675586324569588,0.69312694217237425,0.94577537670562917
0.06960829913328391,-1.4821629401656014,0.38670788719502591,0.28927510741435331,0.20613946661617788,1.4705599354103114,0.12767981532666697,0.93658453109108608,0.92992805878064644
0.11743672181058389,-1.3636963197660765,0.38183579611287677,0.28416667699504761,0.27958014413036658,1.2347702157665086,0.2283483568071342,0.80586732314209064,0.65016203969132169
0.22254504816146498,-1.3844811837239239,0.28454284271680019,0.33316442651334277,0.32395417519864145,1.1603535228760937,0.17719645686222896,0.5552082274342337,0.58885120189569506
0.23821269930580163,-1.2671564787984306,0.49517526337326589,0.24923012663272226,0.43410818238893789,1.2102111383401397,0.31052822262778773,0.91493102676307647,0.94497934524703298
0.21015049168406258,-1.2932014774023959,0.36965720189775375,0.1404132317413849,0.4638974399332485,1.1843772829473735,0.17471720013188966,0.8895077734602681,0.72913525248207778
0.15527974841680636,-1.4184274430768429,0.44630213103881178,0.4464394205441915,0.12968318117892758,1.0215001943041657,0.36183141506109406,0.84566409181892066,0.57289193837313368
0.15057124927891796,-1.3415605763296721,0.19672188524905648,0.23365704174958002,0.10717886326703327,1.4812447825489494,0.37581995635878057,0.6995078326350842,0.74649717433325147
0.20357123610404432,-1.2780623754286429,0.30634808030151917,0.17150417151740938,0.44611634219796747,1.4914889009788643,0.45234921964816927,0.90706639948687129,0.93164755533641119
0.12096980531623827,-1.2560676083258417,0.18516402824145053,0.37837157241752195,0.44150396360145416,1.3309472647608551,0.033743259194149437,0.93836473221142569,0.85671042186165458
0.055162348028868997,-1.3452007544412621,0.41054333185217151,0.32312822322928147,0.24581162837377024,1.1430965441544081,0.32139249699620237,0.84658714877466534,0.85879593469478155
0.051246644491095533,-1.2862536361461188,0.29700555584992672,0.20255461976224914,0.302167165216634,1.0138871540094854,0.15614564543774043,0.67154360090702991,0.73450022392397152
0.073767699903661832,-1.2598588425855035,0.31115441560057611,0.36280869975601593,0.37792863041106461,1.2769020889628739,0.49407170811003709,0.92008755988966617,0.7329637864747498
0.051067790069665879,-1.3299006627717,0.15832790434533148,0.27682839050745056,0.30005457809437353,1.4269584756869513,0.28084861461018878,0.66971922508289961,0.62757746667756886
0.24199886927128816,-1.380857740789567,0.45486964479925185,0.4877815716175774,0.32694597818000137,1.2205639384947156,0.41218041140660155,0.77800352492285008,0.51913656535493313
0.24656795787563884,-1.4365289874513287,0.39561138055885992,0.21315120054655806,0.1944027160116637,1.2587100115173948,0.49827322700742943,0.79633080975971704,0.74786387949587496
0.073555155639907069,-1.3073856209487944,0.39910401378337335,0.12292400098336073,0.12316041281578209,1.2546660994250698,0.33485723049461458,0.85948158670100261,0.53217544910968251
0.099438566168907561,-1.2692168937126376,0.1599471635320362,0.4055479857025468,0.25578353767062623,1.1857306539097243,0.43415397775770853,0.74417458273263049,0.65081365662792534
0.060552543788919957,-1.4595485288457937,0.21947674480961063,0.4800129453370503,0.37928660290924954,1.3658543427392529,0.31235671453313074,0.6024407316485908,0.86139385112437283
0.12504555631621478,-1.2769834970055847,0.37126515407615146,0.4714587241406718,0.36945882332192237,1.1464590146053155,0.2739369740390572,0.75562639739195581,0.55068994823737205
0.21246253527461839,-1.4042019283339142,0.11559918349913172,0.38817707278052971,0.43206174015942955,1.3060748902638184,0.17532684722851397,0.7178152790106298,0.63173967752298732
0.21117869696853286,-1.3690970696420874,0.20400241923496096,0.44241221905879202,0.45344176193396379,1.2491319376569461,0.16625154114073237,0.50608808179569653,0.51176990740937167
0.19127271142310992,-1.3994232634472137,0.40574134151045038,0.16301051264564559,0.27995184117951355,1.3395136537591319,0.47598642531173285,0.67239574580005956,0.79537475120104628
0.21851129552157272,-1.4859659016448468,0.41789277517448353,0.37060100325100531,0.31365033273533538,1.4772713603030201,0.23656732280987366,0.84353443655931803,0.53595943659500467
0.17735736198318108,-1.440478121103089,0.46721356179196216,0.12590257807098471,0.15105176529035333,1.1924649954392175,0.0014718797271334573,0.65848505041989969,0.5523200230750579
0.050835740675651477,-1.4433283720198926,0.24330233029039658,0.48928919668826765,0.19871288994061687,1.4487651471225824,0.49886743538534062,0.90274234566810374,0.62326471830959962
0.11343278049449987,-1.4464358229673977,0.30066340432335298,0.3074424865170296,0.29239085917338314,1.0737678449342347,0.041935904706114031,0.87000328177118091,0.72159228493598515
0.19150115934302359,-1.4526854082351095,0.18789936769293639,0.37088662700343789,0.10153987870642911,1.4599792387723727,0.24749260761675071,0.93724521475568845,0.84197388465823753
0.070365180589043327,-1.4085024670373012,0.31701356193119723,0.44860545378080896,0.16183889872061441,1.0350979869227797,0.01776371074341029,0.76519801273138066,0.54231514282317939
0.070168491551461543,-1.4862051900625937,0.30647302512191865,0.38323301123994669,0.22305819774307831,1.3301927242615599,0.077314245272962087,0.75658872129078314,0.84954067001914702
0.15462460892194888,-1.3759488994942082,0.12985404643092621,0.30411131285073112,0.24830463762967903,1.409897156690282,0.0029239904577734849,0.53721069784924524,0.78021870284248873
0.062037688980432645,-1.3585933896078162,0.42775819385284275,0.42713699046126208,0.49881137989713464,1.0405325924340323,0.16443952409160625,0.83789745111024072,0.89330140378585277
0.13159326777284486,-1.2784478091478828,0.42075305032843224,0.33231561383616781,0.4785847352370316,1.1039104285349601,0.26011147881434898,0.797559957542743,0.58958830429772613
0.19854023233991441,-1.4168164143262274,0.29231389634803107,0.21093035291575271,0.46299457577909686,1.1145614084801445,0.18290349263207659,0.93881488315487127,0.88249360479254557
0.2096097549332962,-1.4889395986858129,0.30694690601439173,0.24213686115824337,0.14084830210766014,1.1563387875610307,0.15982410388104876,0.91076875637045407,0.61838621102745961
0.14267329092302805,-1.4663417245365109,0.49378783611364252,0.32232848357771388,0.29367802065594806,1.1388235112244718,0.32228594606376421,0.61455996558234316,0.58245375585721992
0.086268751046314124,-1.4392064235649871,0.44248007153211255,0.24609104771517534,0.32032720134924586,1.1290498140456173,0.48497662725157176,0.59562431130520499,0.78815103865220792
0.09927999778307528,-1.3123810591305745,0.22154360888864422,0.24898239974089598,0.13041300984195078,1.1325148024221097,0.092641151738017596,0.66301100070627839,0.75414044707074102
0.1213404514982459,-1.3979525811051214,0.1240596572476092,0.23097875155081884,0.25805135881284003,1.1176971021292597,0.13389152057375484,0.52775980391381239,0.92954919472591724
0.1345321635439628,-1.4144697073641368,0.21844617860728632,0.44988410777241106,0.1572306303809462,1.4390758606426086,0.25119992360597854,0.54134563799028523,0.5619096020470602
0.05832573236300264,-1.3945712184110486,0.32237947440777193,0.27556584510141519,0.14444531889170847,1.0095587335104097,0.16397673072156999,0.65008222580622466,0.60146258148857656
0.15898841677099868,-1.3735901363807395,0.18608816053726293,0.45039923241924151,0.48799555037347775,1.335121651291364,0.22160265111645289,0.82910060204321834,0.67222569863428816
